C_2952226d329a48e8a36db18ff5230291_1_q#0	good | eu | rem | koolhaas | country
C_2952226d329a48e8a36db18ff5230291_1_q#1	kind | projects | city | page | mutations
C_2952226d329a48e8a36db18ff5230291_1_q#2	page | mutations | greatness | page | mutations | harvard | design | school | guide | leap
C_2952226d329a48e8a36db18ff5230291_1_q#3	page | mutations | page
C_2952226d329a48e8a36db18ff5230291_1_q#4	leap | forward(2002 | books | koolhaas | students | others | - | cities
C_996fc8fcaecb4773be594ab1cabcb240_1_q#0	years | dirt | band | dirt | band | beach | california
C_996fc8fcaecb4773be594ab1cabcb240_1_q#1	members | dirt | band | singer | guitarist | jeff | hanna | singer | songwriter | guitarist | bruce | kunkel
C_996fc8fcaecb4773be594ab1cabcb240_1_q#2	genre | style | music | dirt | band | jug | band | california | folk | rock | style
C_996fc8fcaecb4773be594ab1cabcb240_1_q#3	album | dirt | band | release
C_996fc8fcaecb4773be594ab1cabcb240_1_q#4	performances | dirt | band | period | browne | band | months | career | singer | songwriter
C_996fc8fcaecb4773be594ab1cabcb240_1_q#5	dirt | band | experience | changes | band | john | mceuen | banjo | fiddle | mandolin | steel | guitar
C_996fc8fcaecb4773be594ab1cabcb240_1_q#6	dirt | band | record | deal
C_996fc8fcaecb4773be594ab1cabcb240_1_q#7	60 | dirt | band | john | mceuen | band | instruments | drums
C_e55d029df5ad47a58a7ae57fdcae3f8e_1_q#0	war | gomułka
C_e55d029df5ad47a58a7ae57fdcae3f8e_1_q#1	leaders | war | gomułka | gomulka | minister | government | republic | poland
C_e55d029df5ad47a58a7ae57fdcae3f8e_1_q#2	politics | war | gomułka | gomulka | transformations | poland
C_e55d029df5ad47a58a7ae57fdcae3f8e_1_q#3	people | gomułka | minister | government | republic | poland | rivalry | factions
C_e55d029df5ad47a58a7ae57fdcae3f8e_1_q#4	rivalry | polish | factions | gomułka | time | minister | government | republic | poland | gomulka | removal | power
C_e55d029df5ad47a58a7ae57fdcae3f8e_1_q#5	gomułka | minister | government | republic | poland | activity | year | period
C_e55d029df5ad47a58a7ae57fdcae3f8e_1_q#6	gomułka | return | power | ministry | government | republic | poland | functions | persecution | imprisonment
C_e55d029df5ad47a58a7ae57fdcae3f8e_1_q#7	gomułka
C_e55d029df5ad47a58a7ae57fdcae3f8e_1_q#8	article | addition | gomułka | office | minister | government | republic | poland | secretary | pzpr | bierut | march
C_80d2ad0ce8ee47af989daf08a680398c_0_q#0	collingwood | season
C_80d2ad0ce8ee47af989daf08a680398c_0_q#1	collingwood | games | years | hafey | success | club | year | time | vfl
C_80d2ad0ce8ee47af989daf08a680398c_0_q#2	games | wonby | collingwood
C_80d2ad0ce8ee47af989daf08a680398c_0_q#3	type | club | collingwood | collingwood | finals | matches
C_80d2ad0ce8ee47af989daf08a680398c_0_q#4	coach
C_cad0de2280a244fab21db192ac64a981_1_q#0	carlos | delgado | bluejays | league | debut | team | season
C_cad0de2280a244fab21db192ac64a981_1_q#1	position | carlos | delgado | bluejays | catcher | base | experiment | jays | field
C_cad0de2280a244fab21db192ac64a981_1_q#2	carlos | delgado | stats | bluejays | home | runs | rbi | batting | average
C_cad0de2280a244fab21db192ac64a981_1_q#3	carlos | delgado | article | player | home | runs | bats | game
C_cad0de2280a244fab21db192ac64a981_1_q#4	carlos | delgado | sports | awards | play | season | alex | rodriguez | al | mvp | award
C_cad0de2280a244fab21db192ac64a981_1_q#5	carlos | delgado | bluejays | season
C_cad0de2280a244fab21db192ac64a981_1_q#6	carlos | delgado | season
C_cad0de2280a244fab21db192ac64a981_1_q#7	carlos | delgado | fans
C_cad0de2280a244fab21db192ac64a981_1_q#8	article | carlos | delgado | home | runs | bluejays | world | series | world | series | ring
C_cad0de2280a244fab21db192ac64a981_1_q#9	carlos | delgado | world | series
C_5ea164fd249a49c2a8821779ef4250e1_1_q#0	enzo | francescoli | paris | francescoli | career | paris
C_5ea164fd249a49c2a8821779ef4250e1_1_q#1	rc
C_5ea164fd249a49c2a8821779ef4250e1_1_q#2	enzo | francescoli | european | career | aspects | article | behaviour | playing | style | nickname | el | principe
C_5ea164fd249a49c2a8821779ef4250e1_1_q#3	enzo | francescoli | wins | title | river | plate | season | championship
C_5ea164fd249a49c2a8821779ef4250e1_1_q#4	enzo | games | racing | top | table | place | half | season
C_5ea164fd249a49c2a8821779ef4250e1_1_q#5	enzo | francescoli | retire
C_5ea164fd249a49c2a8821779ef4250e1_1_q#6	racing | struggle | top | table | aspects | enzo
C_ae72c5400b5a49c085dbfc653b36df8b_1_q#0	line | members | band | testament
C_ae72c5400b5a49c085dbfc653b36df8b_1_q#1	year | member | testament | band | success | ritual | end | tensions | band
C_ae72c5400b5a49c085dbfc653b36df8b_1_q#2	testament | songs | years | europe | united | states | likes | death | angel
C_ae72c5400b5a49c085dbfc653b36df8b_1_q#3	songs | testament | sin | assault | savatage
C_ae72c5400b5a49c085dbfc653b36df8b_1_q#4	testament | rewards
C_ae72c5400b5a49c085dbfc653b36df8b_1_q#5	testament | songs | number | billboard
C_ae72c5400b5a49c085dbfc653b36df8b_1_q#6	testament | concerts | support | order
C_ae72c5400b5a49c085dbfc653b36df8b_1_q#7	tours | testament | support | order | tour | sabbath | dehumanizer | tour
C_ae72c5400b5a49c085dbfc653b36df8b_1_q#8	testament | sabbath | dehumanizer | tour | aspects | article | band | chart | position | time | power | ballad | return | serenity | radio | airplay
C_ae72c5400b5a49c085dbfc653b36df8b_1_q#9	testament | awards | billboard
C_b12a3550435742699bc445d711316765_0_q#0	reactions | steve | irwin | news | irwin | death | reactions | world | prime | minister | john | howard | shock | distress | death
C_b12a3550435742699bc445d711316765_0_q#1	steve | irwin
C_b12a3550435742699bc445d711316765_0_q#2	steve | family | death
C_b12a3550435742699bc445d711316765_0_q#3	article | steve | death | criticism | irwin | career | death | dan | mathews | vice | - | president | animal | rights | group | people | treatment | animals
C_b12a3550435742699bc445d711316765_0_q#4	dan | mathews | irwins | death | irwin | reality | tv | star | mathews | animals
C_b12a3550435742699bc445d711316765_0_q#5	response | mathews | blame | irwin | weeks | irwin | death | stingrays | beaches | queensland
C_b12a3550435742699bc445d711316765_0_q#6	responses | weeks | stringrays
C_0cefcfa2d4fa409fb26f7965a251750e_1_q#0	tara | role | season | tara | partner | guide | willow | witchcraft | willow | spells | magic
C_0cefcfa2d4fa409fb26f7965a251750e_1_q#1	tara | form | relationship | tara | role | series | willow | partner
C_0cefcfa2d4fa409fb26f7965a251750e_1_q#2	willow | magic | tara | willow | meet | proficiency | magic | tara | knowledge | craft | willow
C_0cefcfa2d4fa409fb26f7965a251750e_1_q#3	tara | willow | use | magic
C_0cefcfa2d4fa409fb26f7965a251750e_1_q#4	doubts | magic | season | episode | family | scooby | gang | spike | part
C_0cefcfa2d4fa409fb26f7965a251750e_1_q#5	tara | gang | glory | states | tara | mind | tara | intellect | power | witch
C_e56bcc269b1342d182e7c8d718f43f5a_1_q#0	rabindranath | tagore | santiniketan | tagore | santiniketan | ashram | marble | prayer | hall | mandir | school | groves | trees | gardens | library
C_e56bcc269b1342d182e7c8d718f43f5a_1_q#1	move | santiniketan
C_e56bcc269b1342d182e7c8d718f43f5a_1_q#2	ashram | marble | prayer | hall | mandir | november | tagore | year | prize | literature | academy | westerners
C_e56bcc269b1342d182e7c8d718f43f5a_1_q#3	tagore | issues | ashram | mandir | knighthood | king | george | v | birthday | honours | jallianwala | bagh | massacre
C_e56bcc269b1342d182e7c8d718f43f5a_1_q#4	mandir | ashram | 1930s | caste | consciousness | untouchability
C_e56bcc269b1342d182e7c8d718f43f5a_1_q#5	rabindranath | lecture | caste | consciousness | untouchability | heroes | poems | dramas | temple | dalits
C_e56bcc269b1342d182e7c8d718f43f5a_1_q#6	aspects | article | rabindranath | santiniketan | marble | prayer | hall | mandir | temple | dalits | wife | children | father | payments | part | inheritance
C_e56bcc269b1342d182e7c8d718f43f5a_1_q#7	death
C_f75b83adccac4c0796e4f5e63def31d4_1_q#0	antigone | prayers | heaven | label | debut | antigone
C_f75b83adccac4c0796e4f5e63def31d4_1_q#1	prayers | april
C_f75b83adccac4c0796e4f5e63def31d4_1_q#2	antigone | prayers | awards
C_f75b83adccac4c0796e4f5e63def31d4_1_q#3	record | antigone | prayers
C_f75b83adccac4c0796e4f5e63def31d4_1_q#4	heaven | antigone | prayers | tour | antigone | headlining | tour | europe | maroon
C_f75b83adccac4c0796e4f5e63def31d4_1_q#5	heaven | antigone | prayers | music | videos | music | video | song | weapon
C_f75b83adccac4c0796e4f5e63def31d4_1_q#6	singles | heaven
C_06717dc55d604bd69728387cee4c14bc_1_q#0	baker | baker | pacifist | quaker | schoolteacher | john | ford | cheyenne | autumn
C_06717dc55d604bd69728387cee4c14bc_1_q#1	pacifist | quaker | schoolteacher | john | ford | cheyenne | autumn | film | acclaim | role
C_06717dc55d604bd69728387cee4c14bc_1_q#2	baker | role | saint | veronica | george | stevens | story
C_06717dc55d604bd69728387cee4c14bc_1_q#3	carroll | baker | george | stevens | story | wave | notoriety | spite | film | reviews
C_06717dc55d604bd69728387cee4c14bc_1_q#4	sex | symbol | roles | carroll | baker | december | issue | playboy
C_06717dc55d604bd69728387cee4c14bc_1_q#5	december | issue | playboy | carroll | baker | sex | symbol | roles | levine | title | roles | potboilers-- | sylvia | ex | - | con | artist
C_06717dc55d604bd69728387cee4c14bc_1_q#6	people | levine | title | roles | potboilers | cecil | smith | los | angeles | times | production | miss | baker | vehicle | hearse
C_06717dc55d604bd69728387cee4c14bc_1_q#7	levine | title | roles | potboilers | sex | symbols | carroll | baker | production | celebrity | spokesperson | grant | sunglasses
C_f332e29aa2114ce39897b3d6ab7c64f1_0_q#0	material | cunt | april | putnam | album
C_f332e29aa2114ce39897b3d6ab7c64f1_0_q#1	name | album | cunt | rock | songs | album | fuckin | style | motley | crue | debut | love
C_f332e29aa2114ce39897b3d6ab7c64f1_0_q#2	album | fuckin | style | motley | crue | debut | love | singles | songs | fuck | band | demo | box | beach | myspace | music
C_f332e29aa2114ce39897b3d6ab7c64f1_0_q#3	songs | fuck | band | demo | box | beach | chart | billboards
C_f332e29aa2114ce39897b3d6ab7c64f1_0_q#4	putnam | cunt | die | june
C_f332e29aa2114ce39897b3d6ab7c64f1_0_q#5	putnam | album | die | heart | attack
C_f332e29aa2114ce39897b3d6ab7c64f1_0_q#6	people | putnam | heart | attack
C_f332e29aa2114ce39897b3d6ab7c64f1_0_q#7	putnam | funeral | heart | attack
C_cc037de80dfe462eb3e88e6cd11ee43d_0_q#0	harlem | nights
C_cc037de80dfe462eb3e88e6cd11ee43d_0_q#1	bakshi | bakshi | film | action | characters
C_cc037de80dfe462eb3e88e6cd11ee43d_0_q#2	bakshi | lookin | bakshi | work
C_cc037de80dfe462eb3e88e6cd11ee43d_0_q#3	lookin | singer | dan | hicks | score | version | john | madara
C_cc037de80dfe462eb3e88e6cd11ee43d_0_q#4	film | lookin | production | harlem | nights | bakshi | film | action | characters
C_cc037de80dfe462eb3e88e6cd11ee43d_0_q#5	name | song | lookin
C_fc1dae6e645449a584de1df7b22f77f0_1_q#0	horslips | johnny | fean | music | stephen | travers | miami | showband
C_fc1dae6e645449a584de1df7b22f77f0_1_q#1	stephen | travers | johnny | fean
C_fc1dae6e645449a584de1df7b22f77f0_1_q#2	horslips | music | retirement | eamon | carr | producer | rock | talent | mid-1980s | record | label | hotwire
C_fc1dae6e645449a584de1df7b22f77f0_1_q#3	name | eamon | carr | acts | punk | rock | group | horde
C_fc1dae6e645449a584de1df7b22f77f0_1_q#4	eamon | producer | hotwire | number | specialist | dj | slots | radio | music | sports | journalist | evening | herald | dublin
C_fc1dae6e645449a584de1df7b22f77f0_1_q#5	eamon | carr | journalism | carr | book | origami | crow | journey | japan | world | cup | summer
C_fc1dae6e645449a584de1df7b22f77f0_1_q#6	book | origami | crow | journey | japan | world | cup | summer
C_fc1dae6e645449a584de1df7b22f77f0_1_q#7	eamon | carr | book | origami | crow | journey | japan | world | cup | summer | carr | henry | mccullough | bunch | songs | album | man | moon | september
C_d23945d0fd434c69a8d8ee6ca22534ee_1_q#0	ruhollah | khomeini | opposition | revolution | point | programme | reform | land | reform | nationalization | forests | sale | state | enterprises | interests
C_d23945d0fd434c69a8d8ee6ca22534ee_1_q#1	points | point | programme | muslims | office | profit | sharing | industry | literacy | campaign | nation | schools
C_d23945d0fd434c69a8d8ee6ca22534ee_1_q#2	point | point | programme | meeting | marjas | qom | boycott | referendum | revolution
C_d23945d0fd434c69a8d8ee6ca22534ee_1_q#3	point | point | programme | shah | column | speech | ulama | class
C_d23945d0fd434c69a8d8ee6ca22534ee_1_q#4	ruhollah | khomeini | ulama | january | khomeini | declaration | shah | plans
C_d23945d0fd434c69a8d8ee6ca22534ee_1_q#5	points | point | point | programme | reform | manifesto | signatures | shia | scholars
C_d23945d0fd434c69a8d8ee6ca22534ee_1_q#6	point | point | programme | reform | spread | corruption | country | shah | submission | united | states | israel
C_d23945d0fd434c69a8d8ee6ca22534ee_1_q#7	ruhollah | khomeini | struggles | shah | mohammad | reza | pahlavi | khomeini | qom | tehran
C_d23945d0fd434c69a8d8ee6ca22534ee_1_q#8	ruhollah | khomeini | days | riots | iran | deaths
C_cb749859c40b4d9ca31d84eb14200b76_0_q#0	spirit | rover | communication | rover | sol | march
C_cb749859c40b4d9ca31d84eb14200b76_0_q#1	spirit | rover | spirit | power | fault | sub | - | systems
C_cb749859c40b4d9ca31d84eb14200b76_0_q#2	times | spirit | rover | sol | space | network | mission | controllers | set | - | band | sweep | beep | commands
C_cb749859c40b4d9ca31d84eb14200b76_0_q#3	space | network | mission | controllers | spirit | rover | strategy | response | rover
C_cb749859c40b4d9ca31d84eb14200b76_0_q#4	thing | spirit | rover | clock | fault | timing | minute | listening | intervals | beep | commands
C_cb749859c40b4d9ca31d84eb14200b76_0_q#5	spirit | rover | information | rover | commands | band | beep | signal | mission | controllers | status
C_cb749859c40b4d9ca31d84eb14200b76_0_q#6	power | fault | factors | communication | failure | spirit | rover | rover | mission | clock | fault
C_cb749859c40b4d9ca31d84eb14200b76_0_q#7	mission | clock | spirit | rover | rover | track | time | sunlight | arrays
C_cb749859c40b4d9ca31d84eb14200b76_0_q#8	lack | arrays | time | spirit | rover | mission | clock | fault
C_69d298b511994534879b220961dc9f52_0_q#0	phineas | show
C_69d298b511994534879b220961dc9f52_0_q#1	dan | povenmire | phineas
C_69d298b511994534879b220961dc9f52_0_q#2	dan | povenmire | creator | phineas | povenmire | marsh
C_69d298b511994534879b220961dc9f52_0_q#3	dan | povenmire | position | phineas | ferb | series
C_69d298b511994534879b220961dc9f52_0_q#4	years | dan | povenmire | work | phineas
C_6f91e3f350304da9b2a21bf4e3e5c081_0_q#0	stekel | fetishes | love | object | background | function | love | object
C_6f91e3f350304da9b2a21bf4e3e5c081_0_q#1	function | love | object | stekel | fetishes | lover | possession | woman | shoe | woman
C_6f91e3f350304da9b2a21bf4e3e5c081_0_q#2	stekel | comments | fetishes | significance | self | neuroses | sexuality | type | morality | type
C_6f91e3f350304da9b2a21bf4e3e5c081_0_q#3	stekel | fetishes | fetishes | stekel | choice | lifestyle | choice | vocation | attempt | conflicts | displacement
C_6f91e3f350304da9b2a21bf4e3e5c081_0_q#4	fetishes | stekel | thoughts | fetishes | stekel | elaboration | idea | neurotic | form | gratification
C_e2c9ab9fcb7341b0b6869c12931cafe5_1_q#0	rights | activism | san | francisco | state | university | sfsu | member | students | union
C_e2c9ab9fcb7341b0b6869c12931cafe5_1_q#1	students | union | accomplish | month | student | strike | department | studies
C_e2c9ab9fcb7341b0b6869c12931cafe5_1_q#2	department | studies | students | union | department | studies | school | studies | united | states
C_e2c9ab9fcb7341b0b6869c12931cafe5_1_q#3	jobs | activism | board | member | algebra | project | black | aids | institute | walden | house | cheryl | byron | dance | group
C_e2c9ab9fcb7341b0b6869c12931cafe5_1_q#4	people | danny | activism | crowd | occupy | oakland | day | oakland | strike | thousands | protestors | port | oakland
C_e2c9ab9fcb7341b0b6869c12931cafe5_1_q#5	support | leverage | san | francisco | cab | driver | awareness | americans | passengers
C_d2a87c9ef79f483382a0aba5520ca09d_0_q#0	x | - | infernus | miniseries
C_d2a87c9ef79f483382a0aba5520ca09d_0_q#1	x | infernus | nightcrawler
C_d2a87c9ef79f483382a0aba5520ca09d_0_q#2	things | x | - | infernus | x | - | men | kurt | charge | team | x | - | men | magik
C_d2a87c9ef79f483382a0aba5520ca09d_0_q#3	team | magik | kurt | magik | theology | soul | earth
C_d2a87c9ef79f483382a0aba5520ca09d_0_q#4	infernus | magik | kurt | illyana | soulsword | wolverine | colossus | witchfire | control
C_d2a87c9ef79f483382a0aba5520ca09d_0_q#5	infernus | leader
C_d2a87c9ef79f483382a0aba5520ca09d_0_q#6	x | infernus | work | limbo | kurt | mercury | colossus | pixie | wolverine | way | demons
C_d2a87c9ef79f483382a0aba5520ca09d_0_q#7	limbo | kurt | mercury | colossus | pixie | wolverine | demons
C_dd0829f5e9a84997a3c4df34c0648024_0_q#0	rai | marry | couple | april | hindu | rites | bunt | community
C_dd0829f5e9a84997a3c4df34c0648024_0_q#1	aishwarya | rai | children | rai | birth | girl | aradhya | november
C_dd0829f5e9a84997a3c4df34c0648024_0_q#2	rai | children | addition | daughter | aradhya
C_dd0829f5e9a84997a3c4df34c0648024_0_q#3	aishwarya | rai | family | bandra | mumbai
C_00103a91805c44b497270c6971e3d702_0_q#0	lovers | braxton | album | lovers | october
C_00103a91805c44b497270c6971e3d702_0_q#1	songs | lovers | catfish | september | album | lovers | pre | - | order | itunes
C_00103a91805c44b497270c6971e3d702_0_q#2	braxton | stars | september | braxton | celebrities | season | dancing | stars
C_00103a91805c44b497270c6971e3d702_0_q#3	braxton | dancing | partner | stars | champion | valentin | chmerkovskiy
C_00103a91805c44b497270c6971e3d702_0_q#4	braxton | family | christmas | october | group | braxtons | toni | tamar | traci | trina | towanda | material | braxton | family | christmas | members
C_00103a91805c44b497270c6971e3d702_0_q#5	braxtons | tour
C_00103a91805c44b497270c6971e3d702_0_q#6	braxton | song | album | october | braxton | rapper | future | billboard | chart
C_00103a91805c44b497270c6971e3d702_0_q#7	information | braxton | single | future | september | angels | demons
C_00103a91805c44b497270c6971e3d702_0_q#8	angels | demons | rank | charts
C_47a9b57623964bb480aaa6035a7c2b39_0_q#0	mcmahon | influence | wrestling | boom | promoters | understanding | territories | practice | decades | mcmahon | vision
C_47a9b57623964bb480aaa6035a7c2b39_0_q#1	year | promoters | territories | practice | decades
C_47a9b57623964bb480aaa6035a7c2b39_0_q#2	mcmahon | february | mcmahon | titan | sports | company | headquarters | south | yarmouth | massachusetts
C_47a9b57623964bb480aaa6035a7c2b39_0_q#3	vince | mcmahon | rivals | american | wrestling | association | awa
C_47a9b57623964bb480aaa6035a7c2b39_0_q#4	vince | mcmahon | wrestling | boom | hulk | hogan | wwf | megastar
C_47a9b57623964bb480aaa6035a7c2b39_0_q#5	mcmahon | recruit | hulk | hogan | rock | wrestling | connection | pop | music | stars | wrestling | storylines
C_47a9b57623964bb480aaa6035a7c2b39_0_q#6	vince | mcmahon | wrestling | wwf | fanbase | mainstream | audience | promotion | mtv | programming
C_47a9b57623964bb480aaa6035a7c2b39_0_q#7	programs | wwf | mtv | circuit | television | markets | u.s | .
C_0132b441c0734dd79005362980b23848_0_q#0	woodstock | woodstock | hoffman | performance | jailing | john | sinclair | white | panther | party
C_0132b441c0734dd79005362980b23848_0_q#1	hoffman | interrupting | performance | woodstock | microphone | pile | shit | john | sinclair | rots | prison
C_0132b441c0734dd79005362980b23848_0_q#2	abbie | hoffman | performance | woodstock | pete | townshend | amplifier | songs | hoffman | shoulder | townshend | fuck | stage
C_0132b441c0734dd79005362980b23848_0_q#3	townshend | hoffman | stage | woodstock | hoffman | guitar | hoffman | back | townshend | hoffman
C_0132b441c0734dd79005362980b23848_0_q#4	confrontation | hoffman | townshend | woodstock
C_0132b441c0734dd79005362980b23848_0_q#5	confrontation | hoffman | townshend | woodstock | hoffman | back | head | townshend | guitar | pit | front | stage
C_0132b441c0734dd79005362980b23848_0_q#6	hoffman | townshend | woodstock | article | steal | book | section | communication | hoffman | readership
C_0132b441c0734dd79005362980b23848_0_q#7	book | book
C_9b3f2d9b78904bdd9a4dc0f6fa76ef2c_1_q#0	scooter | libby | haven | connecticut
C_9b3f2d9b78904bdd9a4dc0f6fa76ef2c_1_q#1	scooter | libby | libby | eaglebrook | school | deerfield | massachusetts | school
C_9b3f2d9b78904bdd9a4dc0f6fa76ef2c_1_q#2	scooter | libby | college | brother | hank | tax | lawyer | family | college
C_9b3f2d9b78904bdd9a4dc0f6fa76ef2c_1_q#3	scooter | libby | college | libby | yale | university | new | haven | connecticut
C_9b3f2d9b78904bdd9a4dc0f6fa76ef2c_1_q#4	libby | study | yale | writing | course | libby | year | mission | novel | apprentice | science
C_5f908ef446f6411c8c76c270d3c79e1d_1_q#0	gomułka | bialobrzegi | franciszkanskie | village | outskirts | krosno
C_5f908ef446f6411c8c76c270d3c79e1d_1_q#1	gomułka | enjoy | child | life | gomulka | reader | deal | self | education | subject | jokes
C_5f908ef446f6411c8c76c270d3c79e1d_1_q#2	gomułka | attend | school | gomulka | schools | krosno | years | age
C_5f908ef446f6411c8c76c270d3c79e1d_1_q#3	gomułka | politics | state | gomulka | teen | years | scene | polarization | radicalization
C_5f908ef446f6411c8c76c270d3c79e1d_1_q#4	gomułka | views | worker | connections | left | sila | power | youth | organization
C_5f908ef446f6411c8c76c270d3c79e1d_1_q#5	age | gomułka | start | speeches | union | strikes | protest | gathering | krosno
C_5f908ef446f6411c8c76c270d3c79e1d_1_q#6	gomułka | rise | power | october | gomulka | secretary | council | chemical | industry | workers | union
C_5f908ef446f6411c8c76c270d3c79e1d_1_q#7	people | gomułka | secretary | council | chemical | industry | workers | union
C_5f908ef446f6411c8c76c270d3c79e1d_1_q#8	aspects | gomułka | involvement | gomulka | apprenticeship | exams | refinery
C_20701b6a78ff4b679bb9ec2381da3d77_1_q#0	breakthroughs | john | harvey | kellogg | kellogg | interest | instruments | therapy | exercising | breathing | hydrotherapy
C_20701b6a78ff4b679bb9ec2381da3d77_1_q#1	john | harvey | kellogg | equipment | air | bath | chair | oscillomanipulator | window | tent | air
C_20701b6a78ff4b679bb9ec2381da3d77_1_q#2	john | harvey | kellogg | medicine
C_20701b6a78ff4b679bb9ec2381da3d77_1_q#3	john | harvey | kellogg | air | bath | chair | oscillomanipulator | window | tent | air | information | john | harvey | kellogg | inventions | hooks | retractors | operating | table | drainage | tube | surgery
C_20701b6a78ff4b679bb9ec2381da3d77_1_q#4	john | harvey | kellogg | medicines | john | harvey | kellogg | inventions | equipment | food | creations
C_20701b6a78ff4b679bb9ec2381da3d77_1_q#5	food | john | harvey | kellogg | food | business | part | scheme | ideas | health | living
C_20701b6a78ff4b679bb9ec2381da3d77_1_q#6	year | john | harvey | kellogg | tools | procedures | machines | kellogg | battle | creek | sanitarium | equipment | company
C_20701b6a78ff4b679bb9ec2381da3d77_1_q#7	year | john | harvey | kellogg
C_0c40c17950584bf09790550b98a1f802_0_q#0	kind | philosophy | immanuel | kant | kant | conditions | wars | peace
C_0c40c17950584bf09790550b98a1f802_0_q#1	immanuel | kant | conditions | wars | peace
C_0c40c17950584bf09790550b98a1f802_0_q#2	fact | article | immanuel | kant | philosophy | kant | philosophy | doctrine | rejects | definition | opposition | education | play | passions | foundations | life
C_0c40c17950584bf09790550b98a1f802_0_q#3	immanuel | kant | doctrine | definition | opposition | education | play | passions | foundations | life | state | union | men | law
C_0c40c17950584bf09790550b98a1f802_0_q#4	doctrine | definition | opposition | education | play | passions | foundations | life | immanuel | kant | democracy | time | democracy | majority | rule | threat | liberty
C_0c40c17950584bf09790550b98a1f802_0_q#5	immanuel | kant | works | beliefs | education | play | passions | foundations | life | democracy | writers | time | forms | government | democracy | aristocracy | monarchy | government
C_6f1b302e81cc4d8b9a8e1d76c3b7156e_0_q#0	juan | manuel | fangio | point | life | fangio | gunpoint
C_6f1b302e81cc4d8b9a8e1d76c3b7156e_0_q#1	juan | manue | lfangio | gunmen | fidel | castro | 26th | july | movement
C_6f1b302e81cc4d8b9a8e1d76c3b7156e_0_q#2	kidnapper | motivation | juan | manuel | fangio | motive | name | motorsport | rebels | government
C_6f1b302e81cc4d8b9a8e1d76c3b7156e_0_q#3	kidnapping | juan | manuel | fangio | fangio | hours
C_6f1b302e81cc4d8b9a8e1d76c3b7156e_0_q#4	juan | manuel | fangio | time | kidnappers
C_6f1b302e81cc4d8b9a8e1d76c3b7156e_0_q#5	kidnappers | juan | manuel | fangio | cubans | batista | power | captors
C_6f1b302e81cc4d8b9a8e1d76c3b7156e_0_q#6	kidnapping | juan | manuel | fangio | friend | captors
C_6f1b302e81cc4d8b9a8e1d76c3b7156e_0_q#7	juan | manuel | fangio | kidnapping | consequences | fangio | embassy | race
C_6f1b302e81cc4d8b9a8e1d76c3b7156e_0_q#8	juan | manuel | fangio | embassy | race | cubans | batista | power | captors
C_6f1b302e81cc4d8b9a8e1d76c3b7156e_0_q#9	ramifications | aspects | juan | manuel | fangio | kidnapping | fangio | kidnapping
C_6f1b302e81cc4d8b9a8e1d76c3b7156e_0_q#10	kidnapping | juan | manuel | fangio | movie | film
C_6f1b302e81cc4d8b9a8e1d76c3b7156e_0_q#11	name | film | juan | manuel | fangio
C_8534bca1d1e448e2b4bfeb64ea43b57f_0_q#0	catwoman | dc | universe | june | dc | rebirth | event | dc | comics | line | book | titles | catwoman | role | volume | batman
C_8534bca1d1e448e2b4bfeb64ea43b57f_0_q#1	catwoman | role | volume | batman | catwoman | volume | batman
C_8534bca1d1e448e2b4bfeb64ea43b57f_0_q#2	significance | catwoman | volume | batman | series | selina | origin | series | flashbacks | letters | bruce | selina
C_8534bca1d1e448e2b4bfeb64ea43b57f_0_q#3	catwoman | origin | parents | thomas | martha | wayne | boys | girls | gotham
C_ef8de8a1d1ce4199b482d63fe02a0410_1_q#0	ganguly | life | childhood
C_ef8de8a1d1ce4199b482d63fe02a0410_1_q#1	ganguly | childhood | sourav | ganguly | july
C_ef8de8a1d1ce4199b482d63fe02a0410_1_q#2	sport | people | calcutta | football | ganguly | game | academics | love | sports
C_ef8de8a1d1ce4199b482d63fe02a0410_1_q#3	academics | sports | education | ganguly | dream | cricketer | father | cricket | coaching | camp | summer | holidays
C_ef8de8a1d1ce4199b482d63fe02a0410_1_q#4	ganguly | attendance | coaching | camp | bat
C_ef8de8a1d1ce4199b482d63fe02a0410_1_q#5	camp
C_ef8de8a1d1ce4199b482d63fe02a0410_1_q#6	addition | things | tasks | status | teammates | way
C_ef8de8a1d1ce4199b482d63fe02a0410_1_q#7	tasks | status | team | turn | man
C_e488e1eff2c240c0b548bd94ee8a780b_1_q#0	title | sean
C_e488e1eff2c240c0b548bd94ee8a780b_1_q#1	sean
C_e488e1eff2c240c0b548bd94ee8a780b_1_q#2	sean | race | kelly | race | besseges
C_e488e1eff2c240c0b548bd94ee8a780b_1_q#3	sean | kelly | years | kelly | domestique | maertens | team | year | paris | race
C_54c9e0273f1c46e2a10d245abac9c168_0_q#0	weather | report | collective | word
C_54c9e0273f1c46e2a10d245abac9c168_0_q#1	miles | davis | jazz | jazz | world
C_54c9e0273f1c46e2a10d245abac9c168_0_q#2	players | weather | report | collective | zawinul
C_54c9e0273f1c46e2a10d245abac9c168_0_q#3	miles | davis | jazz | composers | weather | report | collective | album | music | category
C_54c9e0273f1c46e2a10d245abac9c168_0_q#4	miles | jazz | groups | weather | report
C_5440db13ed0c4cc1b7c62f8c53abbe5e_1_q#0	mickey | mantle | mantle | october | spavinaw | oklahoma
C_5440db13ed0c4cc1b7c62f8c53abbe5e_1_q#1	mickey | mantle | parents | son | lovell | nee | richardson | mantle | miner | elvin | charles | mutt | mantle
